"Observation.ID","Date","Dolphin.ID","Age"
18584,2012-09-15,"ID040",12
18584,2012-09-15,"ID127",6
19067,2013-08-24,"ID042",37
20025,2014-10-14,"ID105",17
20191,2014-11-18,"ID089",26
20191,2014-11-18,"ID100",28
20191,2014-11-18,"ID157",26
20191,2014-11-18,"ID087",16
20191,2014-11-18,"ID005",18
20191,2014-11-18,"ID001",13
20191,2014-11-18,"ID138",8
20191,2014-11-18,"ID036",12
20191,2014-11-18,"ID088",26
20501,2015-06-03,"ID160",28
22221,2017-06-14,"ID116",10
22484,2017-10-10,"ID085",6
22484,2017-10-10,"ID002",20
25909,2019-06-20,"ID029",20
25909,2019-06-20,"ID116",12
16692,2008-07-25,"ID159",22
16713,2008-07-29,"ID160",21
18857,2013-06-22,"ID040",13
18857,2013-06-22,"ID127",7
18913,2013-07-06,"ID174",6
18913,2013-07-06,"ID156",37
22592,2017-11-11,"ID078",36
22642,2017-12-04,"ID004",6
16266,2007-05-28,"ID056",11
17862,2011-05-31,"ID028",38
20075,2014-10-20,"ID002",17
20265,2014-12-25,"ID167",23
25248,2018-09-16,"ID050",16
16644,2008-07-05,"ID022",26
16644,2008-07-05,"ID169",7
16644,2008-07-05,"ID099",21
16644,2008-07-05,"ID013",18
16644,2008-07-05,"ID141",14
16644,2008-07-05,"ID106",37
17095,2009-08-04,"ID012",37
17095,2009-08-04,"ID135",9
17110,2009-08-05,"ID111",9
18185,2011-12-01,"ID130",27
18185,2011-12-01,"ID150",13
18185,2011-12-01,"ID049",11
18489,2012-08-10,"ID061",6
19102,2013-08-29,"ID019",5
19102,2013-08-29,"ID030",31
19102,2013-08-29,"ID173",19
19133,2013-09-12,"ID153",6
20635,2015-06-15,"ID117",36
21994,2016-10-06,"ID162",8
22593,2017-11-15,"ID093",28
26016,2019-10-30,"ID167",28
26016,2019-10-30,"ID171",18
26016,2019-10-30,"ID150",21
17690,2010-10-07,"ID073",38
17690,2010-10-07,"ID032",20
17690,2010-10-07,"ID029",11
17690,2010-10-07,"ID012",38
17690,2010-10-07,"ID130",26
17690,2010-10-07,"ID161",38
18119,2011-10-21,"ID087",13
18119,2011-10-21,"ID150",13
18979,2013-07-23,"ID058",16
19317,2013-10-24,"ID105",16
19389,2013-11-09,"ID027",43
19389,2013-11-09,"ID058",16
19389,2013-11-09,"ID150",15
21042,2015-08-18,"ID153",8
21042,2015-08-18,"ID008",18
21042,2015-08-18,"ID084",15
21042,2015-08-18,"ID150",17
21376,2015-10-14,"ID087",17
21376,2015-10-14,"ID151",5
21376,2015-10-14,"ID110",10
21376,2015-10-14,"ID018",14
21376,2015-10-14,"ID171",14
21376,2015-10-14,"ID114",21
21745,2016-06-27,"ID153",9
16816,2008-09-14,"ID117",29
17164,2009-09-17,"ID137",15
17164,2009-09-17,"ID160",22
18892,2013-07-03,"ID064",10
18892,2013-07-03,"ID172",34
18892,2013-07-03,"ID171",11
18892,2013-07-03,"ID130",29
18892,2013-07-03,"ID041",34
18912,2013-07-06,"ID073",41
18912,2013-07-06,"ID107",39
18912,2013-07-06,"ID171",11
18912,2013-07-06,"ID130",29
18912,2013-07-06,"ID114",19
18912,2013-07-06,"ID092",11
18912,2013-07-06,"ID150",15
20758,2015-06-28,"ID160",28
20867,2015-07-21,"ID105",18
20867,2015-07-21,"ID162",7
20867,2015-07-21,"ID020",23
20867,2015-07-21,"ID063",39
21323,2015-10-01,"ID117",36
22371,2017-07-15,"ID027",47
26000,2019-10-20,"ID051",30
26354,2019-12-04,"ID058",22
26354,2019-12-04,"ID135",19
17341,2009-11-10,"ID105",12
17341,2009-11-10,"ID020",17
17341,2009-11-10,"ID063",33
17953,2011-07-13,"ID028",38
18566,2012-09-14,"ID123",20
19533,2013-11-22,"ID014",26
20697,2015-06-19,"ID105",18
20697,2015-06-19,"ID062",5
21700,2016-06-13,"ID143",18
21891,2016-09-08,"ID042",40
21957,2016-10-02,"ID020",24
22079,2017-05-16,"ID151",6
22079,2017-05-16,"ID006",10
22079,2017-05-16,"ID042",41
22079,2017-05-16,"ID091",11
22079,2017-05-16,"ID049",17
22512,2017-10-15,"ID147",26
22512,2017-10-15,"ID150",19
22512,2017-10-15,"ID049",17
16375,2007-06-29,"ID095",17
17529,2010-06-03,"ID013",20
17797,2010-11-04,"ID048",33
17797,2010-11-04,"ID054",24
17797,2010-11-04,"ID081",33
20237,2014-12-11,"ID147",23
20284,2014-12-27,"ID147",23
20284,2014-12-27,"ID137",20
20338,2015-04-27,"ID007",16
21420,2015-10-28,"ID121",22
21420,2015-10-28,"ID049",15
22444,2017-10-01,"ID159",31
25577,2019-05-28,"ID129",7
17992,2011-07-22,"ID110",6
19111,2013-09-02,"ID101",18
19200,2013-10-06,"ID146",28
21237,2015-09-11,"ID020",23
21237,2015-09-11,"ID137",21
21446,2015-11-26,"ID008",18
21791,2016-07-11,"ID073",44
22146,2017-05-31,"ID158",30
22404,2017-07-20,"ID002",20
26294,2019-11-12,"ID091",13
16675,2008-07-16,"ID015",10
16675,2008-07-16,"ID037",9
17316,2009-11-05,"ID038",28
17316,2009-11-05,"ID135",9
17316,2009-11-05,"ID082",10
18025,2011-09-15,"ID027",41
18025,2011-09-15,"ID068",16
18025,2011-09-15,"ID164",22
18025,2011-09-15,"ID049",11
18025,2011-09-15,"ID057",25
18382,2012-07-08,"ID037",13
19659,2014-06-20,"ID083",13
21164,2015-09-03,"ID153",8
21164,2015-09-03,"ID105",18
21164,2015-09-03,"ID020",23
21164,2015-09-03,"ID063",39
21210,2015-09-09,"ID105",18
21210,2015-09-09,"ID020",23
21210,2015-09-09,"ID137",21
21210,2015-09-09,"ID117",36
22641,2017-12-04,"ID018",16
16563,2008-06-28,"ID071",34
16691,2008-07-25,"ID029",9
17895,2011-06-23,"ID096",20
18627,2012-10-01,"ID115",14
18627,2012-10-01,"ID101",17
19328,2013-10-25,"ID052",19
19328,2013-10-25,"ID016",6
19328,2013-10-25,"ID121",20
19599,2013-11-29,"ID038",32
19599,2013-11-29,"ID071",39
21209,2015-09-09,"ID062",6
17252,2009-10-18,"ID081",32
18784,2013-05-30,"ID147",22
18832,2013-06-15,"ID078",32
19927,2014-09-10,"ID013",24
20229,2014-11-28,"ID164",25
20426,2015-05-17,"ID045",18
20426,2015-05-17,"ID026",10
20426,2015-05-17,"ID121",21
20426,2015-05-17,"ID125",15
20462,2015-05-23,"ID098",17
20462,2015-05-23,"ID018",14
20462,2015-05-23,"ID171",13
20462,2015-05-23,"ID057",29
20757,2015-06-28,"ID022",33
20757,2015-06-28,"ID141",21
20757,2015-06-28,"ID053",15
21632,2016-05-28,"ID162",8
21632,2016-05-28,"ID062",6
21728,2016-06-20,"ID170",30
24765,2018-07-10,"ID035",21
26468,2017-07-22,"ID033",10
17216,2009-10-10,"ID089",21
17368,2009-11-30,"ID105",12
17368,2009-11-30,"ID132",34
17368,2009-11-30,"ID020",17
17368,2009-11-30,"ID063",33
17381,2009-12-10,"ID008",12
18244,2012-06-13,"ID110",7
18244,2012-06-13,"ID130",28
18244,2012-06-13,"ID137",18
21470,2015-12-04,"ID162",7
21470,2015-12-04,"ID063",39
21470,2015-12-04,"ID008",18
21470,2015-12-04,"ID004",4
21470,2015-12-04,"ID117",36
22220,2017-06-14,"ID025",21
22220,2017-06-14,"ID034",18
22378,2017-07-16,"ID116",10
16427,2007-07-18,"ID172",28
17804,2010-11-09,"ID081",33
18083,2011-10-01,"ID051",22
18083,2011-10-01,"ID116",4
18083,2011-10-01,"ID163",20
18318,2012-06-27,"ID045",15
18318,2012-06-27,"ID041",33
18318,2012-06-27,"ID011",20
18694,2012-10-21,"ID061",6
18694,2012-10-21,"ID116",5
19327,2013-10-25,"ID123",21
19327,2013-10-25,"ID066",20
19327,2013-10-25,"ID099",26
19327,2013-10-25,"ID118",26
19327,2013-10-25,"ID106",42
19327,2013-10-25,"ID046",29
22053,2016-10-24,"ID144",31
19289,2013-10-19,"ID146",28
19786,2014-07-06,"ID131",21
20500,2015-06-03,"ID110",9
20500,2015-06-03,"ID062",5
21608,2016-05-25,"ID087",17
21608,2016-05-25,"ID098",18
21608,2016-05-25,"ID153",9
21608,2016-05-25,"ID130",32
21608,2016-05-25,"ID020",23
21653,2016-05-30,"ID092",14
22264,2017-06-19,"ID019",9
22264,2017-06-19,"ID128",7
22320,2017-06-30,"ID111",17
22320,2017-06-30,"ID174",10
17180,2009-09-27,"ID071",35
18238,2012-06-11,"ID029",13
19785,2014-07-06,"ID056",18
19832,2014-07-14,"ID105",17
19832,2014-07-14,"ID020",22
19832,2014-07-14,"ID063",38
19832,2014-07-14,"ID117",35
21456,2015-12-02,"ID153",8
21456,2015-12-02,"ID020",23
21456,2015-12-02,"ID063",39
22686,2017-11-27,"ID100",31
22686,2017-11-27,"ID067",13
22686,2017-11-27,"ID145",11
16383,2007-06-30,"ID159",21
16383,2007-06-30,"ID010",28
16516,2008-06-16,"ID137",14
16690,2008-07-23,"ID130",24
17331,2009-11-07,"ID024",28
17331,2009-11-07,"ID147",18
22710,2017-11-06,"ID148",11
16571,2008-06-29,"ID078",27
18203,2011-12-09,"ID027",41
18203,2011-12-09,"ID159",25
18203,2011-12-09,"ID057",25
18978,2013-07-23,"ID029",14
19502,2013-11-20,"ID076",26
20134,2014-11-06,"ID087",16
22394,2017-07-18,"ID129",5
22441,2017-09-28,"ID117",38
25944,2019-10-03,"ID151",9
25944,2019-10-03,"ID008",22
25944,2019-10-03,"ID004",8
25944,2019-10-03,"ID112",28
16957,2009-07-05,"ID164",20
17595,2010-07-26,"ID172",31
18610,2012-09-25,"ID074",35
18610,2012-09-25,"ID023",10
18610,2012-09-25,"ID077",23
18610,2012-09-25,"ID112",21
18891,2013-07-03,"ID107",39
20992,2015-08-14,"ID027",45
20992,2015-08-14,"ID150",17
21452,2015-11-27,"ID137",21
21452,2015-11-27,"ID117",36
21909,2016-09-21,"ID147",25
21923,2016-09-22,"ID134",26
21969,2016-10-05,"ID036",14
22649,2017-12-08,"ID159",31
18032,2011-09-16,"ID029",12
18133,2011-10-25,"ID107",37
18133,2011-10-25,"ID038",30
18133,2011-10-25,"ID071",37
18133,2011-10-25,"ID135",11
18133,2011-10-25,"ID026",6
18133,2011-10-25,"ID035",14
19080,2013-08-26,"ID102",22
19080,2013-08-26,"ID056",17
19798,2014-07-07,"ID013",24
19798,2014-07-07,"ID003",18
20264,2014-12-25,"ID141",20
22419,2017-07-24,"ID169",16
22419,2017-07-24,"ID006",11
22419,2017-07-24,"ID091",11
16997,2009-07-09,"ID159",23
19616,2013-12-01,"ID117",34
21781,2016-07-10,"ID016",9
21781,2016-07-10,"ID113",14
21880,2016-09-06,"ID170",30
22011,2016-10-07,"ID051",27
22011,2016-10-07,"ID128",6
25165,2018-08-03,"ID110",13
25165,2018-08-03,"ID004",6
26055,2019-06-27,"ID052",25
26055,2019-06-27,"ID058",22
26055,2019-06-27,"ID045",22
26055,2019-06-27,"ID171",17
26323,2019-11-26,"ID091",13
16331,2007-06-14,"ID074",30
17422,2010-04-11,"ID126",35
17422,2010-04-11,"ID112",18
17422,2010-04-11,"ID139",7
18783,2013-05-30,"ID137",19
19245,2013-10-14,"ID013",23
19552,2013-11-23,"ID149",4
19552,2013-11-23,"ID013",23
20042,2014-10-15,"ID087",16
20042,2014-10-15,"ID147",23
20283,2014-12-27,"ID164",25
22049,2016-10-23,"ID144",31
22171,2017-06-01,"ID024",36
22171,2017-06-01,"ID016",10
25624,2019-06-08,"ID005",23
25624,2019-06-08,"ID169",18
26297,2019-11-15,"ID049",19
17689,2010-10-07,"ID132",35
17689,2010-10-07,"ID063",34
17951,2011-07-13,"ID172",32
19210,2013-10-07,"ID064",10
19411,2013-11-10,"ID095",23
19704,2014-06-30,"ID073",42
20260,2014-12-24,"ID089",26
22263,2017-06-19,"ID172",38
25167,2018-08-04,"ID015",20
17240,2009-10-16,"ID038",28
17833,2010-11-27,"ID117",31
20696,2015-06-19,"ID130",31
20952,2015-08-01,"ID137",21
21191,2015-09-05,"ID063",39
17563,2010-06-21,"ID087",12
17839,2010-11-30,"ID086",7
17839,2010-11-30,"ID159",24
17839,2010-11-30,"ID029",11
18626,2012-10-01,"ID135",12
21514,2016-04-24,"ID105",18
21774,2016-07-08,"ID021",16
22577,2017-11-08,"ID073",45
16550,2008-06-24,"ID104",9
17426,2010-04-13,"ID172",30
17720,2010-10-09,"ID164",21
17720,2010-10-09,"ID060",31
17779,2010-11-02,"ID036",8
17779,2010-11-02,"ID084",10
18987,2013-07-24,"ID061",7
19658,2014-06-20,"ID015",15
24842,2018-08-04,"ID004",6
25468,2019-08-04,"ID068",24
16249,2007-05-22,"ID132",31
16374,2007-06-29,"ID154",6
16374,2007-06-29,"ID173",13
19255,2013-10-17,"ID087",15
19255,2013-10-17,"ID147",22
19255,2013-10-17,"ID150",15
20024,2014-10-14,"ID153",7
20123,2014-11-05,"ID063",38
20123,2014-11-05,"ID137",20
20123,2014-11-05,"ID031",4
20123,2014-11-05,"ID117",35
20662,2015-06-16,"ID153",8
20662,2015-06-16,"ID063",39
21968,2016-10-05,"ID084",16
22431,2017-07-27,"ID059",6
22431,2017-07-27,"ID110",12
22431,2017-07-27,"ID137",23
22431,2017-07-27,"ID062",8
22431,2017-07-27,"ID104",18
22431,2017-07-27,"ID150",19
22628,2017-12-02,"ID160",30
17340,2009-11-10,"ID132",34
17609,2010-07-29,"ID111",10
17609,2010-07-29,"ID096",19
18654,2012-10-12,"ID072",25
19797,2014-07-07,"ID123",22
19797,2014-07-07,"ID099",27
21419,2015-10-28,"ID105",18
21419,2015-10-28,"ID020",23
21419,2015-10-28,"ID063",39
21502,2016-04-23,"ID087",17
21502,2016-04-23,"ID171",14
21502,2016-04-23,"ID150",18
22127,2017-05-30,"ID089",29
22127,2017-05-30,"ID167",26
26285,2019-11-11,"ID151",9
26285,2019-11-11,"ID110",14
26285,2019-11-11,"ID176",19
26285,2019-11-11,"ID008",22
26285,2019-11-11,"ID114",25
26285,2019-11-11,"ID112",28
16382,2007-06-30,"ID137",13
18381,2012-07-08,"ID075",16
18560,2012-09-10,"ID062",3
18613,2012-09-26,"ID026",7
18721,2013-05-17,"ID153",6
18721,2013-05-17,"ID130",29
20048,2014-10-16,"ID118",27
20839,2015-07-02,"ID061",9
21190,2015-09-05,"ID147",24
21194,2015-09-08,"ID020",23
21320,2015-10-01,"ID162",7
21559,2016-05-04,"ID064",12
21559,2016-05-04,"ID105",18
25457,2019-08-06,"ID130",35
25457,2019-08-06,"ID114",25
16703,2008-07-26,"ID040",8
16703,2008-07-26,"ID015",10
16703,2008-07-26,"ID168",13
18243,2012-06-12,"ID087",14
18243,2012-06-12,"ID110",7
18243,2012-06-12,"ID114",18
18243,2012-06-12,"ID150",14
20951,2015-08-01,"ID059",4
20951,2015-08-01,"ID150",17
22377,2017-07-16,"ID165",10
22511,2017-10-15,"ID069",6
22717,2018-05-31,"ID059",7
22717,2018-05-31,"ID064",15
22717,2018-05-31,"ID171",16
22717,2018-05-31,"ID130",34
22717,2018-05-31,"ID162",10
22717,2018-05-31,"ID004",6
22717,2018-05-31,"ID114",24
22717,2018-05-31,"ID150",20
24838,2018-08-03,"ID147",27
16630,2008-07-04,"ID095",18
17528,2010-06-03,"ID010",30
17528,2010-06-03,"ID171",8
17528,2010-06-03,"ID130",26
17528,2010-06-03,"ID150",12
17528,2010-06-03,"ID049",10
17528,2010-06-03,"ID057",24
20171,2014-11-10,"ID091",8
20282,2014-12-27,"ID018",13
21410,2015-10-27,"ID137",21
21445,2015-11-26,"ID063",39
21773,2016-07-08,"ID029",17
24796,2018-07-20,"ID086",15
25679,2019-06-24,"ID029",20
17562,2010-06-21,"ID137",16
17767,2010-11-01,"ID168",15
17816,2010-11-16,"ID141",16
17816,2010-11-16,"ID112",19
19387,2013-11-09,"ID121",20
21815,2016-07-20,"ID129",4
25193,2018-08-19,"ID009",6
26042,2019-06-21,"ID029",20
26042,2019-06-21,"ID061",13
17733,2010-10-17,"ID173",16
19079,2013-08-26,"ID030",31
20603,2015-06-12,"ID105",17
20980,2015-08-08,"ID116",8
21623,2016-05-27,"ID004",4
21623,2016-05-27,"ID031",6
24718,2018-06-28,"ID108",22
24718,2018-06-28,"ID069",7
19244,2013-10-14,"ID053",13
19735,2014-07-02,"ID073",42
20109,2014-10-29,"ID132",39
21942,2016-09-30,"ID001",15
22027,2016-10-13,"ID076",29
25296,2018-10-11,"ID014",31
25839,2019-08-02,"ID009",7
26154,2019-07-03,"ID047",9
26154,2019-07-03,"ID102",28
26166,2019-07-05,"ID053",19
18583,2012-09-15,"ID015",14
18583,2012-09-15,"ID168",17
20177,2014-11-16,"ID132",39
20177,2014-11-16,"ID117",35
21319,2015-10-01,"ID153",8
22472,2017-10-07,"ID018",16
22520,2017-10-17,"ID151",7
22520,2017-10-17,"ID084",17
25217,2018-08-26,"ID165",11
17411,2010-04-07,"ID121",16
17966,2011-07-16,"ID086",8
17966,2011-07-16,"ID073",39
18031,2011-09-16,"ID164",22
18031,2011-09-16,"ID020",19
18031,2011-09-16,"ID008",14
18031,2011-09-16,"ID137",17
18424,2012-07-23,"ID056",16
21189,2015-09-05,"ID068",20
21922,2016-09-22,"ID162",8
21922,2016-09-22,"ID031",6
22475,2017-10-09,"ID073",45
26271,2019-11-09,"ID151",9
26271,2019-11-09,"ID008",22
16248,2007-05-22,"ID105",9
16248,2007-05-22,"ID020",14
16248,2007-05-22,"ID063",30
16248,2007-05-22,"ID137",13
16521,2008-06-17,"ID164",19
16521,2008-06-17,"ID008",11
19314,2013-10-23,"ID117",34
20969,2015-08-06,"ID089",27
20969,2015-08-06,"ID157",27
20969,2015-08-06,"ID074",38
20969,2015-08-06,"ID023",13
20969,2015-08-06,"ID005",19
20969,2015-08-06,"ID067",11
20969,2015-08-06,"ID077",26
20969,2015-08-06,"ID136",11
20969,2015-08-06,"ID001",14
20969,2015-08-06,"ID039",15
20969,2015-08-06,"ID174",8
20969,2015-08-06,"ID144",30
20969,2015-08-06,"ID003",19
20969,2015-08-06,"ID176",15
20969,2015-08-06,"ID138",9
20969,2015-08-06,"ID036",13
20969,2015-08-06,"ID112",24
20969,2015-08-06,"ID145",9
20969,2015-08-06,"ID084",15
22090,2017-05-18,"ID149",8
25798,2019-09-25,"ID151",9
25798,2019-09-25,"ID112",28
18693,2012-10-21,"ID078",31
19170,2013-09-20,"ID006",7
20209,2014-11-20,"ID093",25
21670,2016-06-05,"ID116",9
21848,2016-08-26,"ID172",37
21967,2016-10-05,"ID151",6
21967,2016-10-05,"ID104",17
22436,2017-09-26,"ID006",11
25881,2019-09-30,"ID005",23
25881,2019-09-30,"ID036",17
25901,2019-07-19,"ID054",33
19243,2013-10-14,"ID052",19
19243,2013-10-14,"ID176",13
19243,2013-10-14,"ID145",7
19243,2013-10-14,"ID150",15
19490,2013-11-18,"ID086",10
19490,2013-11-18,"ID064",10
19551,2013-11-23,"ID046",29
20693,2015-06-19,"ID153",8
20693,2015-06-19,"ID137",21
20693,2015-06-19,"ID031",5
21726,2016-06-20,"ID050",14
21868,2016-09-04,"ID006",10
22611,2017-11-24,"ID063",41
25247,2018-09-16,"ID066",25
25496,2019-08-02,"ID064",16
18831,2013-06-15,"ID051",24
18889,2013-07-03,"ID073",41
19784,2014-07-06,"ID078",33
19784,2014-07-06,"ID101",19
19796,2014-07-07,"ID087",16
19796,2014-07-07,"ID147",23
21188,2015-09-05,"ID087",17
21188,2015-09-05,"ID153",8
21188,2015-09-05,"ID150",17
21188,2015-09-05,"ID049",15
21236,2015-09-11,"ID041",36
21558,2016-05-04,"ID031",5
21823,2016-07-21,"ID062",6
21890,2016-09-08,"ID176",16
22370,2017-07-15,"ID159",31
22370,2017-07-15,"ID029",18
25481,2019-08-03,"ID006",13
26292,2019-11-12,"ID110",14
26292,2019-11-12,"ID147",28
26292,2019-11-12,"ID150",21
16996,2009-07-09,"ID105",12
16996,2009-07-09,"ID164",20
17402,2010-04-06,"ID028",36
17728,2010-10-16,"ID064",7
18316,2012-06-27,"ID070",17
18533,2012-08-31,"ID093",23
18625,2012-10-01,"ID045",15
18625,2012-10-01,"ID011",20
18782,2013-05-30,"ID162",5
18782,2013-05-30,"ID164",24
18782,2013-05-30,"ID062",3
19734,2014-07-02,"ID027",44
21364,2015-10-13,"ID020",23
22430,2017-07-27,"ID087",19
26153,2019-07-03,"ID078",38
17350,2009-11-12,"ID156",33
19424,2013-11-11,"ID108",17
19424,2013-11-11,"ID122",26
19424,2013-11-11,"ID133",22
19424,2013-11-11,"ID168",18
19424,2013-11-11,"ID076",26
19657,2014-06-20,"ID038",33
22078,2017-05-16,"ID158",30
22261,2017-06-19,"ID069",6
22261,2017-06-19,"ID152",25
22537,2017-10-21,"ID083",16
22537,2017-10-21,"ID085",6
22537,2017-10-21,"ID122",30
22537,2017-10-21,"ID015",19
22537,2017-10-21,"ID002",20
26049,2019-06-24,"ID064",16
26049,2019-06-24,"ID036",17
26049,2019-06-24,"ID114",25
26049,2019-06-24,"ID009",7
17016,2009-07-17,"ID118",22
17330,2009-11-07,"ID042",33
17834,2010-11-29,"ID064",7
17834,2010-11-29,"ID020",18
17834,2010-11-29,"ID063",34
19501,2013-11-20,"ID147",22
20783,2015-06-29,"ID087",17
20783,2015-06-29,"ID105",18
20783,2015-06-29,"ID137",21
21630,2016-05-28,"ID172",37
21921,2016-09-22,"ID020",24
25456,2019-08-06,"ID009",7
26477,2017-07-12,"ID115",19
16561,2008-06-28,"ID029",9
17245,2009-10-17,"ID063",33
17245,2009-10-17,"ID137",15
20837,2015-07-02,"ID021",15
20905,2015-07-23,"ID105",18
20905,2015-07-23,"ID063",39
22655,2017-11-06,"ID024",36
17754,2010-10-20,"ID001",9
17997,2011-08-01,"ID018",10
18296,2012-06-19,"ID070",17
19199,2013-10-06,"ID087",15
19199,2013-10-06,"ID147",22
19532,2013-11-22,"ID093",24
20145,2014-11-07,"ID081",37
20461,2015-05-23,"ID158",28
20979,2015-08-08,"ID142",6
20979,2015-08-08,"ID135",15
21622,2016-05-27,"ID064",13
21622,2016-05-27,"ID153",9
22052,2016-10-24,"ID073",44
22460,2017-10-06,"ID093",28
22575,2017-11-08,"ID116",10
25880,2019-09-30,"ID148",13
17251,2009-10-18,"ID143",12
17832,2010-11-27,"ID063",34
20556,2015-06-09,"ID064",12
20556,2015-06-09,"ID105",17
20556,2015-06-09,"ID020",23
20556,2015-06-09,"ID137",21
21966,2016-10-05,"ID018",15
17861,2011-05-31,"ID135",11
17861,2011-05-31,"ID026",6
18155,2011-11-06,"ID058",14
18155,2011-11-06,"ID172",32
18155,2011-11-06,"ID114",17
18173,2011-11-24,"ID073",39
25246,2018-09-16,"ID087",20
25997,2019-10-20,"ID128",9
16956,2009-07-05,"ID137",15
17239,2009-10-16,"ID159",23
17239,2009-10-16,"ID041",30
18742,2013-05-25,"ID109",29
18790,2013-06-04,"ID114",19
19078,2013-08-26,"ID079",14
19795,2014-07-07,"ID137",20
19795,2014-07-07,"ID091",8
19795,2014-07-07,"ID062",4
20069,2014-10-18,"ID038",33
20782,2015-06-29,"ID008",18
20782,2015-06-29,"ID114",21
21373,2015-10-14,"ID008",18
21373,2015-10-14,"ID004",4
21586,2016-05-19,"ID113",14
21666,2016-06-03,"ID092",14
22510,2017-10-15,"ID108",21
25661,2019-06-08,"ID165",11
25661,2019-06-08,"ID058",22
25661,2019-06-08,"ID054",33
26209,2019-07-19,"ID087",21
26209,2019-07-19,"ID112",28
18553,2012-09-09,"ID058",15
18553,2012-09-09,"ID115",14
18553,2012-09-09,"ID044",5
18553,2012-09-09,"ID030",30
18553,2012-09-09,"ID080",27
18553,2012-09-09,"ID072",25
18553,2012-09-09,"ID173",18
19577,2013-11-28,"ID083",12
19577,2013-11-28,"ID160",26
20023,2014-10-14,"ID132",39
20499,2015-06-03,"ID107",41
20499,2015-06-03,"ID172",36
20836,2015-07-02,"ID031",5
22243,2017-06-15,"ID153",10
22243,2017-06-15,"ID162",9
22530,2017-10-20,"ID088",29
16995,2009-07-09,"ID117",30
18117,2011-10-21,"ID159",25
19915,2014-09-09,"ID146",29
19915,2014-09-09,"ID053",14
19915,2014-09-09,"ID046",30
21151,2015-08-30,"ID064",12
21151,2015-08-30,"ID153",8
21151,2015-08-30,"ID110",10
21151,2015-08-30,"ID020",23
21151,2015-08-30,"ID114",21
21151,2015-08-30,"ID049",15
21956,2016-10-02,"ID064",13
21956,2016-10-02,"ID153",9
21956,2016-10-02,"ID105",19
22435,2017-09-26,"ID100",31
22435,2017-09-26,"ID094",15
22482,2017-10-10,"ID119",35
22716,2018-05-31,"ID031",8
22716,2018-05-31,"ID009",6
24635,2018-06-28,"ID085",7
24635,2018-06-28,"ID160",31
25254,2018-09-21,"ID153",11
25570,2019-05-20,"ID093",30
26031,2019-06-20,"ID073",47
17803,2010-11-09,"ID169",9
17803,2010-11-09,"ID066",17
19352,2013-10-30,"ID108",17
19352,2013-10-30,"ID076",26
19368,2013-11-04,"ID027",43
20701,2015-06-20,"ID135",15
21318,2015-10-01,"ID105",18
21318,2015-10-01,"ID031",5
21652,2016-05-30,"ID134",26
25216,2018-08-26,"ID021",18
25690,2019-06-25,"ID052",25
25690,2019-06-25,"ID121",26
25699,2019-06-27,"ID110",14
25918,2019-08-05,"ID147",28
16412,2007-07-08,"ID161",35
16629,2008-07-04,"ID090",11
19103,2013-09-01,"ID073",41
20258,2014-12-24,"ID001",13
20919,2015-07-29,"ID142",6
20919,2015-07-29,"ID172",36
21187,2015-09-05,"ID105",18
22169,2017-06-01,"ID033",10
22336,2017-07-01,"ID105",20
22336,2017-07-01,"ID020",25
22336,2017-07-01,"ID063",41
22574,2017-11-08,"ID086",14
22737,2018-06-03,"ID153",11
22737,2018-06-03,"ID162",10
25295,2018-10-11,"ID064",15
25295,2018-10-11,"ID130",34
25295,2018-10-11,"ID150",20
16349,2007-06-23,"ID164",18
16446,2007-07-25,"ID108",11
16446,2007-07-25,"ID070",12
18532,2012-08-31,"ID066",19
19478,2013-11-17,"ID087",15
25497,2019-08-06,"ID105",22
25497,2019-08-06,"ID020",27
16417,2007-07-14,"ID137",13
16560,2008-06-28,"ID086",4
16560,2008-06-28,"ID058",11
17527,2010-06-03,"ID091",4
19733,2014-07-02,"ID021",14
19733,2014-07-02,"ID012",42
20700,2015-06-20,"ID073",43
20929,2015-07-30,"ID137",21
20929,2015-07-30,"ID117",36
21339,2015-10-04,"ID105",18
21339,2015-10-04,"ID137",21
21339,2015-10-04,"ID114",21
21339,2015-10-04,"ID117",36
22218,2017-06-14,"ID059",6
25225,2018-08-27,"ID112",27
19880,2014-07-26,"ID015",16
21206,2015-09-09,"ID107",41
21206,2015-09-09,"ID162",7
21206,2015-09-09,"ID135",15
21206,2015-09-09,"ID035",18
21907,2016-09-21,"ID104",17
16711,2008-07-29,"ID147",17
16840,2008-10-02,"ID051",19
19313,2013-10-23,"ID027",43
19313,2013-10-23,"ID171",12
19313,2013-10-23,"ID130",29
19313,2013-10-23,"ID176",13
19313,2013-10-23,"ID114",19
19313,2013-10-23,"ID049",13
19313,2013-10-23,"ID057",27
19326,2013-10-25,"ID134",23
20879,2015-07-22,"ID064",12
20879,2015-07-22,"ID153",8
22242,2017-06-15,"ID064",14
22242,2017-06-15,"ID137",23
26352,2019-12-04,"ID094",18
26352,2019-12-04,"ID114",25
26352,2019-12-04,"ID049",19
16466,2007-07-28,"ID147",16
18671,2012-10-14,"ID020",20
18966,2013-07-15,"ID096",22
19131,2013-09-10,"ID029",14
19194,2013-10-03,"ID035",16
19209,2013-10-07,"ID083",12
19242,2013-10-14,"ID140",17
19794,2014-07-07,"ID105",17
20257,2014-12-24,"ID087",16
20257,2014-12-24,"ID144",29
21771,2016-07-08,"ID142",7
